data_captura,data_referencia,NOME DO CONGLOMERADO,CLASSE DO CONGLOMERADO,CNPJ PARTICIPANTE,NOME DO PARTICIPANTE,TIPO PARTICIPAÇÃO,DATA INÍCIO,UF
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5695-74-19,COE5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2024-08-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5487-14-27,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2024-05-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6076-27-02,CP LS III FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2025-09-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6467-93-63,CP LS IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2026-01-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,,ENGELHART CTP GNO (SWITZERLAND) SA,PARTICIPANTE,2021-12-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,,ENGELHART CTP GROUP S.A.,PARTICIPANTE,2022-02-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6079-91-83,EXES CREDITO DIRETO II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2025-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,,FCP STATUM COMPARTIMENTO IV BPAC,PARTICIPANTE,2024-09-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4350-85-61,FGTS I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2023-07-02,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,1532-09-40,FIP DEVELOPMENT FUNDO WAREHOUSE - MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,PARTICIPANTE,2015-01-31,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,,FONDO DE CAPITAL -PRIVADO- BPACSI,PARTICIPANTE,2025-05-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,,FONDO DE CAPITAL PRIVADO DE STATUM,PARTICIPANTE,2024-02-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4752-79-71,FORD II PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2022-10-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4831-37-89,FORD III PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2022-12-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4752-81-47,FORD PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2022-10-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4441-74-54,FORD USD FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-01-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,,FUNDO DE CAPITAL PRIVADO BPAC AEC,PARTICIPANTE,2025-10-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3986-30-47,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO SETOR ELETRICO - INVESTIMENTO EM COTAS,PARTICIPANTE,2022-03-31,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2419-46-75,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS I RESPONSABILIDADE LIMITADA,PARTICIPANTE,2016-06-30,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2922-52-41,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS III RESPONSABILIDADE LIMITADA,PARTICIPANTE,2019-08-31,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4741-01-34,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS IV - E,PARTICIPANTE,2022-12-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3633-57-23,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS,PARTICIPANTE,2025-04-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3667-24-04,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITOS NÃO PADRONIZADOS I RESPONSABILIDADE LIMITADA,PARTICIPANTE,2020-07-31,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3666-93-46,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INSOLVÊNCIA,PARTICIPANTE,2025-04-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4075-02-66,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT I RECEIVABLES RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-07-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3277-42-33,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRECATÓRIOS BRASIL,PARTICIPANTE,2019-08-31,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3633-56-89,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SETOR PÚBLICO,PARTICIPANTE,2025-04-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3633-56-49,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SPECIAL SITUATIONS,PARTICIPANTE,2025-04-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,1532-09-24,FUNDO DE INVESTIMENTO EM PARTICIPACOES BEIRA RIO - MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR,PARTICIPANTE,2025-08-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5116-87-08,FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LT,PARTICIPANTE,2023-10-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,0780-52-79,FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO VITORIA FIDELIS,PARTICIPANTE,2018-03-31,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,1123-30-45,FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LS INVESTIMENTO NO EXTERIOR,PARTICIPANTE,2015-01-31,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,0753-92-97,FUNDO DE INVESTIMENTO MULTIMERCADO NOOR PROVIDENTIA,PARTICIPANTE,2020-08-03,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2772-96-74,G5 SEA FUNDO DE INVESTIMENTO MULTIMERCADO,PARTICIPANTE,2025-11-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5175-43-57,IG4 BTG PACTUAL HEALTH INFRA FIP MULTIESTRATEGIA RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-09-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6249-41-42,INVESTO B3 UTILIDADE PUBLICA FUNDO DE INDICE,PARTICIPANTE,2026-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4582-35-39,INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE INDICE - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-05-01,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2395-48-63,JC 4870 IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC-NP,PARTICIPANTE,2026-04-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2647-10-75,JC 4870 V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP,PARTICIPANTE,2026-03-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2657-06-45,JC 4870 VI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,PARTICIPANTE,2026-04-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2379-80-73,JC PLÁSTICOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS - FIDC - NP,PARTICIPANTE,2026-03-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5914-99-41,JV BTG SENIOR SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2025-03-21,SC
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6314-33-40,KAGR FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-10-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5413-45-87,KATETO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2024-03-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5204-91-12,KATETO INVESTIMENTO PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2024-02-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4168-18-74,LEOPARD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2025-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,1972-20-48,LOFT I FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-06-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2479-69-67,LOFT II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-09-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4005-48-38,LOFT III FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-06-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6675-61-85,MACAPA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2026-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5390-80-14,MADEIRA FUNDO DE INVESTIMENTO MULTIMERCADO,PARTICIPANTE,2024-02-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6415-75-36,MT GLOBAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2025-12-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4075-23-67,MT INSS RECEIVABLES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2022-05-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6547-38-48,PAN AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-03-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6673-71-02,PAN CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-05-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,0268-22-87,"PAN FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",PARTICIPANTE,2021-06-03,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5251-77-24,PEMEX PRE II FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO,PARTICIPANTE,2023-10-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5331-26-96,PETBRA III FUNDO DE INVESTIMENTO RENDA FIXA,PARTICIPANTE,2024-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4719-20-66,PETBRA PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2022-08-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4776-91-17,PETBRA PRE II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2022-09-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5778-45-09,PLATEAU II FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-06-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5832-80-83,PLGN AUTO LOANS I FEEDER FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,PARTICIPANTE,2025-01-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5201-36-73,PMX PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-09-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6208-30-78,PORTFOLIO 22 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2025-08-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4253-74-92,PRIME OFFICES III FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2021-10-31,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4119-99-75,ROOFTOP II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2021-12-31,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6092-23-45,RYO COMPOUNDERS FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES,PARTICIPANTE,2025-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4321-45-64,RYO LONG BIASED ACCESS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO,PARTICIPANTE,2021-09-30,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4151-43-01,RYO LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,PARTICIPANTE,2021-10-31,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4167-30-22,RYO LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2021-12-31,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4321-46-36,RYO SELECTION ACCESS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,PARTICIPANTE,2021-09-30,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4157-45-97,RYO SELECTION FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES,PARTICIPANTE,2023-10-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4167-32-04,RYO SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES,PARTICIPANTE,2023-11-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3304-56-49,SEEDLING FUNDO DE INVESTIMENTO EM PARTICIPACOES - MULTIESTRATEGIA IE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-04-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2040-34-06,SG II A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,PARTICIPANTE,2025-08-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6208-42-70,SORACHI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2025-08-01,
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4137-36-72,SPRINGS BLADE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2022-02-28,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4190-75-52,SPRINGS BLADE TOTAL RETURN P FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,PARTICIPANTE,2021-11-30,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4972-67-93,SPRINGS EQUITY HEDGE FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCAD,PARTICIPANTE,2024-06-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4964-39-79,SPRINGS EQUITY HEDGE MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2024-10-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6559-42-90,TREND ETF IRF-M P2 CLASSE DE INDICE - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-05-01,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5068-93-64,TRK PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-05-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2626-23-77,TRUXT I LONG SHORT FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,PARTICIPANTE,2025-06-01,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4934-25-60,US STEEL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-02-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5114-64-72,US STEEL IV PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-06-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4979-43-90,US STEEL PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-03-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5001-00-52,US STEEL PRE II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-03-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5023-31-72,US STEEL PRE III FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,PARTICIPANTE,2023-04-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3471-15-71,VITREO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2022-01-06,SP
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5471-41-37,VV PRE FUNDO DE INVESTIMENTO RENDA FIXA,PARTICIPANTE,2024-04-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5585-95-49,ZETA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2024-07-01,RJ
2026-07-08,2026-06-01,BTG PACTUAL - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6411-53-65,ZETA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-12-01,RJ
2026-07-08,2026-06-01,BULLLA IP - PRUDENCIAL,Privado Nacional,0842-21-19,BULLLA INSTITUICAO DE PAGAMENTO S.A.,LIDER,2024-09-25,SP
2026-07-08,2026-06-01,BULLLA IP - PRUDENCIAL,Privado Nacional,5312-24-75,BULLLA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS SA,PARTICIPANTE,2023-10-25,SP
2026-07-08,2026-06-01,BULLLA IP - PRUDENCIAL,Privado Nacional,4991-40-23,BULLLA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,PARTICIPANTE,2023-03-16,SP
2026-07-08,2026-06-01,BULLLA IP - PRUDENCIAL,Privado Nacional,5851-31-68,BULLLA SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2024-10-16,SP
2026-07-08,2026-06-01,BULLLA IP - PRUDENCIAL,Privado Nacional,3483-19-10,BULLLA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.,PARTICIPANTE,2024-09-25,SP
2026-07-08,2026-06-01,BULLLA IP - PRUDENCIAL,Privado Nacional,4665-55-52,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BULLLA CARTÕES RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-03-02,
2026-07-08,2026-06-01,CACTVS IP - PRUDENCIAL,Privado Nacional,3969-63-95,CACTVS INSTITUICAO DE PAGAMENTO S.A,LIDER,2025-11-24,SP
2026-07-08,2026-06-01,CACTVS IP - PRUDENCIAL,Privado Nacional,6657-51-46,CAIXA CACTVS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,PARTICIPANTE,2026-05-12,DF
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,0036-03-05,CAIXA ECONOMICA FEDERAL,LIDER,2014-01-02,DF
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,3235-63-81,CAIXA CARTOES HOLDING S.A.,PARTICIPANTE,2022-03-31,DF
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,4204-06-39,CAIXA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2021-09-27,SP
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,5147-92-89,CAIXA EXTRAMERCADO EXCLUSIVO CORRETORA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESP LIMITADA,PARTICIPANTE,2023-08-02,DF
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,5497-62-62,CAIXA EXTRAMERCADO EXCLUSIVO LOTERIAS FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-05-02,DF
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,5147-94-74,CAIXA EXTRAMERCADO EXCLUSIVO SEGURIDADE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESP LIMITADA,PARTICIPANTE,2023-08-02,DF
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,4173-88-63,CAIXA IBIRAPUERA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2021-09-30,SP
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,5198-38-32,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR IV,PARTICIPANTE,2023-11-09,
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,4001-10-95,XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.,PARTICIPANTE,2021-03-17,SP
2026-07-08,2026-06-01,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,Público Federal,6189-17-05,ÂNIMA COOASGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LIMITADA,PARTICIPANTE,2025-09-01,
