data_captura,data_base,documento,cnpj,agencia,nome_instituicao,cod_congl,nome_congl,taxonomia,conta,nome_conta,saldo
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8161000006,(-) DESPESAS DE AJUSTES EM INVESTIMENTOS NO EXTERIOR,-3263043373.71
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8162000005,"(-) DESPESAS DE AJUSTES EM PARTICIPAÇÕES EM COLIGADAS, CONTROLADAS E CONTROLADAS EM CONJUNTO NO PAÍS",-967829367.54
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8162500000,(-) PERDAS NA ALIENAÇÃO DE INVESTIMENTOS,-98.46
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8165000002,(-) DESPESAS DE PROPRIEDADES PARA INVESTIMENTO,-323311.63
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8170000004,(-) Despesas Administrativas,-15327052829.76
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8170300003,"(-) DESPESAS DE ÁGUA, ENERGIA E GÁS",-120335153.94
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8170600002,(-) DESPESAS DE ALUGUÉIS,-477726047.17
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8171200009,(-) DESPESAS DE COMUNICAÇÕES,-192940095.44
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8171800007,(-) DESPESAS DE HONORÁRIOS,-1201815755.99
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8172100005,(-) DESPESAS DE MANUTENÇÃO E CONSERVAÇÃO DE BENS,-479284094.17
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8172400004,(-) DESPESAS DE MATERIAL,-70485008.61
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8172700003,(-) DESPESAS DE PESSOAL - BENEFÍCIOS,-2122526850.77
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8173000001,(-) DESPESAS DE PESSOAL - ENCARGOS SOCIAIS,-2894084500.08
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8173300000,(-) DESPESAS DE PESSOAL - PROVENTOS,-1482342466.91
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8173600009,(-) DESPESAS DE PESSOAL - TREINAMENTO,-48645515.90
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8173700002,(-) DESPESAS DE REMUNERAÇÃO DE ESTAGIÁRIOS,-59454090.21
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8173900008,(-) DESPESAS DE PROCESSAMENTO DE DADOS,-2408227741.21
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8174200006,(-) DESPESAS DE PROMOÇÕES E RELAÇÕES PÚBLICAS,-188475040.67
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8174500005,(-) DESPESAS DE PROPAGANDA E PUBLICIDADE,-522764273.47
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8174800004,(-) DESPESAS DE PUBLICAÇÕES,-5450573.54
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8175100002,(-) DESPESAS DE SEGUROS,-23042155.31
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8175400001,(-) DESPESAS DE SERVIÇOS DO SISTEMA FINANCEIRO,-305644158.17
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8175700000,(-) DESPESAS DE SERVIÇOS DE TERCEIROS,-564869732.41
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8176000008,(-) DESPESAS DE SERVIÇOS DE VIGILÂNCIA E SEGURANÇA,-246376563.22
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8176300007,(-) DESPESAS DE SERVIÇOS TÉCNICOS ESPECIALIZADOS,-1134204384.00
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8176600006,(-) DESPESAS DE TRANSPORTE,-96803485.93
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8176900005,(-) DESPESAS TRIBUTÁRIAS,-142337951.45
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8177200003,(-) DESPESAS DE VIAGEM AO EXTERIOR,-11020652.53
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8177500002,(-) DESPESAS DE VIAGEM NO PAÍS,-92745145.81
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8177700008,(-) DESPESAS DE MULTAS APLICADAS PELO BANCO CENTRAL,-6600000.00
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8179900002,(-) OUTRAS DESPESAS ADMINISTRATIVAS,-428851392.85
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8180000001,(-) Aprovisionamentos e Ajustes Patrimoniais,-3380701198.52
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8181000000,(-) DESPESAS DE AMORTIZAÇÃO,-2599350330.06
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8182000009,(-) DESPESAS DE DEPRECIAÇÃO,-639580471.23
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8182500004,(-) PERDAS POR REDUÇÃO AO VALOR RECUPERÁVEL DE ATIVOS DE USO,-141770397.23
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8190000008,(-) Outras Despesas Operacionais,-51341236007.61
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8191200003,(-) DESPESAS DE OBRIGAÇÕES POR OPERAÇÕES VINCULADAS À CESSÃO,-10043049.60
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8191500002,(-) PREJUÍZOS EM OPERAÇÕES DE VENDA OU DE TRANSFERÊNCIA DE ATIVOS FINANCEIROS,-320494702.09
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8191900004,(-) DESPESAS COM SERVIÇOS ASSOCIADOS A TRANSAÇÕES DE PAGAMENTO,-58793194.98
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8192500001,(-) DESPESAS DE IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA ISS,-320901297.88
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8193000005,(-) DESPESAS DE CONTRIBUIÇÃO AO COFINS,-1927960175.67
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8193300004,(-) DESPESAS DE CONTRIBUIÇÃO AO PIS/PASEP,-314375383.21
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8195200009,(-) DESPESAS DE DESCONTOS CONCEDIDOS EM RENEGOCIAÇÕES,-1033363423.16
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8198700001,(-) DESPESAS COM EMPRÉSTIMOS DE INSTRUMENTOS FINANCEIROS,-4235.18
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199100002,(-) DESPESAS DE AJUSTE DE VARIAÇÃO CAMBIAL,-17725801975.79
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199200005,(-) DESPESAS DE PROVISÃO PARA RISCO DE CRÉDITO,-17370533388.02
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199300008,(-) DESPESAS DE AJUSTE A VALOR JUSTO,-4202647117.26
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199400001,(-) DESPESAS DE AJUSTE DE HEDGE DE VALOR JUSTO,-768685072.33
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199500004,(-) DESPESAS DE PROVISÕES PASSIVAS NÃO ASSOCIADAS AO RISCO DE CRÉDITO,-1546643930.00
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199600007,(-) CUSTOS DE TRANSAÇÃO,-280580745.52
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199800003,(-) DESPESAS COM FRAUDES,-90965289.41
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8199900006,(-) OUTRAS DESPESAS OPERACIONAIS,-5369443027.51
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8300000001,(-) DESPESAS NÃO OPERACIONAIS,-53160807.65
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8310000008,(-) Prejuízos em Transações com Valores e Bens,-8420157.21
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8315000003,(-) PREJUÍZOS NA ALIENAÇÃO DE VALORES E BENS,-8420157.21
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8390000004,(-) Outras Despesas Não Operacionais,-44740650.44
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8399000005,(-) DESPESAS DE PROVISÕES NÃO OPERACIONAIS,-2559901.12
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8399900002,(-) OUTRAS DESPESAS NÃO OPERACIONAIS,-42180749.32
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8900000009,(-) APURAÇÃO DE RESULTADO,-12534109823.34
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8940000007,(-) Tributos sobre o Lucro,-4263250866.98
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8941000006,(-) IMPOSTO DE RENDA,-2474452174.77
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8942000005,(-) CONTRIBUIÇÃO SOCIAL,-1788798692.21
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8970000008,(-) Participações no Lucro,-8270858956.36
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,8971000007,(-) PARTICIPAÇÕES NO LUCRO,-8270858956.36
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9000000001,Compensação Passiva,37264817853734.30
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9010000008,Coobrigações,76786946680.36
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9010500003,RESPONSABILIDADES POR CARTEIRAS DE ATIVOS GARANTIDORAS DE LIG ADMINISTRADA,75376315441.65
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9011000007,RESPONSABILIDADES POR CRÉDITOS DE EXPORTAÇÃO CONFIRMADOS,68707124.11
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9012000006,RESPONSABILIDADES POR CRÉDITOS PARA IMPORTAÇÃO,1341924114.60
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9040000009,Custódia de Valores,3388064664092.52
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9043000006,VALORES CUSTODIADOS,321256463773.33
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9044500000,CUSTÓDIA DE ATIVOS VIRTUAIS - CONTROLE,900921557.44
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9046700004,VALORES COM GARANTIA DE FUNDOS OU MECANISMOS GOVERNAMENTAIS OU OFICIAIS,69797864403.42
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9047000002,CAUÇÃO DE TÍTULOS,15569678000.00
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9047800006,INSTITUIÇÕES FINANCEIRAS - VALORES GARANTIDOS,3514.27
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9048000001,DEPOSITANTES DE VALORES EM CUSTÓDIA,2041438611918.09
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9049000000,DEPOSITANTES DE VALORES EM GARANTIA,939101120925.97
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9060000003,Negociação e Intermediação de Valores,150232751776.49
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9061500007,EMPRÉSTIMO DE ATIVOS FINANCEIROS DE TERCEIROS PARA VENDA - CONTROLE,859987.04
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9063500005,OPERAÇÕES COMPROMISSADAS COM LIVRE MOVIMENTAÇÃO - TÍTULOS RECEBIDOS COMO LASTRO,117196441520.28
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9063700001,COE - VALOR DE MERCADO,31761104246.86
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9064000009,RESPONSABILIDADES POR VALORES EM GARANTIA DE OPERAÇÕES,1274346022.31
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9080000007,Contratos,2993878393239.79
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9083000004,RESPONSABILIDADE POR ADMINISTRAÇÃO DE RECURSOS DE TERCEIROS,2993633728923.39
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9084000003,CONTRATOS DE ARRENDAMENTO - VALORES A PAGAR - VENCIMENTO,244664316.40
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9090000004,Controle,9997517368897.10
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9090100007,CONTRATOS DE CÂMBIO - POSIÇÃO ATIVA - CONTROLE,5987176002.61
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9090200000,CONTRATOS DE CÂMBIO - POSIÇÃO PASSIVA,4801039406.50
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9090400006,"CONTROLE DE LIG, LCI e LCA EMITIDAS",223182779127.18
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9090600002,CLASSIFICAÇÃO ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA RECEBIDOS - CONTROLE,988988345.02
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9091000003,"RESPONSABILIDADES POR AVAIS, FIANÇAS E OUTRAS GARANTIAS RECEBIDAS",1288125827232.91
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9091100006,RESPONSABILIDADES POR LETRAS IMOBILIÁRIAS GARANTIDAS,67406167142.92
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9091500008,APLICAÇÕES EM TÍTULOS DO AGRONEGÓCIO - CONTROLE,68090087701.37
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9091600001,OPERAÇÕES COM PARTES RELACIONADAS - CONTROLE,129434379926.83
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9094600008,SEGREGAÇÃO DOS DEPÓSITOS DE POUPANÇA,145443454326.62
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9094700001,CRÉDITOS CONCEDIDOS AO SETOR PÚBLICO,16942218677.11
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9095300008,OBRIGAÇÕES COM OPERAÇÕES COMPROMISSADAS,519411066051.09
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9095900006,OBRIGAÇÕES POR OPERAÇÕES VINCULADAS A CESSÃO - CONTROLE,81139263.79
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9096200004,OPERAÇÕES VINCULADAS - ATIVO,10825313576.69
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9096300007,OPERAÇÕES ATIVAS - RECURSOS VINCULADOS,10862650404.15
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9096400000,RECURSOS APLICADOS EM OPERAÇÕES DE MICROCRÉDITO - CONTROLE,1510804669.19
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9096600006,CONTROLE - CONTA DE PAGAMENTO PRÉ-PAGA NO FECHAMENTO DO STR,277090663.37
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9096900005,CONTA DE PAGAMENTO PRÉ-PAGA - SALDO MÉDIO - CONTROLE,247204295.64
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9097000007,TRANSAÇÕES DE PAGAMENTO REALIZADAS NO MÊS - CONTROLE,27622720662.84
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9097100000,TRANSAÇÕES DE PAGAMENTO REALIZADAS - SALDO MÉDIO - CONTROLE,26198890928.48
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9097200003,REMUNERAÇÃO DO CAPITAL DISTRIBUÍDA NO EXERCÍCIO,13950000000.00
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9097300006,AJUSTES - PATRIMÔNIO DE REFERÊNCIA,30319311.59
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9097400009,DIREITOS CREDITÓRIOS DECORRENTES DE PROCESSOS JUDICIAIS ANTERIORES A 30/6/23 - CONTROLE,583462600.37
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9098000006,SFH - FINANCIAMENTOS CONTRATADOS A LIBERAR,21511417906.19
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9098400008,ATIVOS FISCAIS DIFERIDOS,50355122336.33
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9098500001,SFH - FINANCIAMENTOS COMPROMETIDOS,71359704012.08
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9099000005,AJUSTES NEGATIVOS DE PERDA ESPERADA,586926476.01
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9099600003,VALORES DE CAPITAL REALIZADO E PATRIMÔNIO LÍQUIDO MÍNIMOS DE PARTICIPADAS - CONTROLE,173458422.63
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9099900002,OUTROS,7291527959427.59
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9200000007,INSTRUMENTOS FINANCEIROS- CLASSIFICAÇÃO E COMPOSIÇÃO DAS CARTEIRAS,12401806138009.70
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9210000004,Instrumentos Financeiros - Classificação por Categorias,3640857704882.12
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9211000003,ATIVOS FINANCEIROS - CUSTO AMORTIZADO - CONTROLE,1225345343771.12
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9212000002,ATIVOS FINANCEIROS - VALOR JUSTO EM OUTROS RESULTADOS ABRANGENTES - CONTROLE,88241249492.81
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9213000001,ATIVOS FINANCEIROS - VALOR JUSTO NO RESULTADO - CONTROLE,408352559631.13
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9216000008,PASSIVOS FINANCEIROS - CUSTO AMORTIZADO,1875952176016.59
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9218000006,PASSIVOS FINANCEIROS - VALOR JUSTO NO RESULTADO,42966375970.47
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9220000001,Composição da Carteira de Operações Compromissadas,752440098268.80
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9221000000,REVENDAS A LIQUIDAR - POSIÇÃO BANCADA - CONTROLE,58805960655.56
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9222000009,REVENDAS A LIQUIDAR - POSIÇÃO FINANCIADA - CONTROLE,93609399945.64
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9223000008,REVENDAS A LIQUIDAR - POSIÇÃO VENDIDA - CONTROLE,80613671616.51
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9226000005,RECOMPRAS A LIQUIDAR - CARTEIRA PRÓPRIA,345783287435.27
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9227000004,RECOMPRAS A LIQUIDAR - CARTEIRA DE TERCEIROS,93927568894.70
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9228000003,RECOMPRAS A LIQUIDAR - VENDA DE TÍTULOS DE TERCEIROS DE LIVRE MOVIMENTAÇÃO,79700209721.12
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9230000008,Composição de Carteiras de Títulos e Valores Mobiliários,605848900715.87
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9239900006,COMPOSIÇÃO DE CARTEIRAS DE TÍTULOS E VALORES MOBILIÁRIOS - CONTROLE,605848900715.87
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9240000005,Valor Justo de Ativos Financeiros Classificados na Categoria Custo Amortizado - Controle,370148284043.08
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9249900003,VALOR JUSTO DE ATIVOS FINANCEIROS CLASSIFICADOS NA CATEGORIA CUSTO AMORTIZADO - CONTROLE,370148284043.08
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9260000009,Composição de Carteiras de Operações de Crédito,520077227499.90
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9269900007,COMPOSIÇÃO DE CARTEIRAS DE OPERAÇÕES DE CRÉDITO - CONTROLE,520077227499.90
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9280000003,Contratos Derivativos - Valor Nocional,6157287486559.53
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9281000002,POSIÇÃO ATIVA (COMPRADA) - CONTROLE,2899307510120.89
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9282000001,POSIÇÃO PASSIVA (VENDIDA),3257979976438.64
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9290000000,Contabilidade de Hedge,355146436040.39
2026-09-03,202606,4010,6070-11-90,,ITAÚ UNIBANCO S.A.,,,BANCOS MULTIPLOS,9291000009,ITENS OBJETO DE HEDGE - POSIÇÃO ATIVA - CONTROLE,61543039842.01
