TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
3,03165497,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03165497,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03165497,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03165497,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03165497,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03165497,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],514397.29
3,03165497,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-11470.75
3,03165497,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],502926.54
3,03183937,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],275958845.49
3,03183937,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],168793.51
3,03183937,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,03183937,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],221254737.8
3,03183937,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03183937,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],5638216.52
3,03183937,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],5941155.18
3,03183937,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],9931486.08
3,03183937,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],275958845.49
3,03183937,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03183937,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03183937,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03183937,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03183937,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03183937,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],36592815.37
3,03183937,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-3568358.97
3,03183937,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],33024456.4
3,03212823,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],138827471.26
3,03212823,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],63923.2
3,03212823,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],11343702.99
3,03212823,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],46876137.47
3,03212823,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03212823,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],11918292.89
3,03212823,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],14210261.71
3,03212823,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],972395.94
3,03212823,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],138827471.26
3,03212823,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03212823,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03212823,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03212823,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03212823,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03212823,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],56468191.19
3,03212823,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-3025434.13
3,03212823,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],53442757.06
3,03215790,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],12004745136.34
3,03215790,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],141961.65
3,03215790,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],1169297110.24
3,03215790,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],200826854.37
3,03215790,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],1252431.46
3,03215790,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],232885863.74
3,03215790,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],71548598.0
3,03215790,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],63378634.21
3,03215790,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],12005997567.8
3,03215790,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],-159793.08
3,03215790,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],2043188.22
3,03215790,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],1252431.46
3,03215790,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],-31734.99
3,03215790,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],3104091.61
3,03215790,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],10487010005.02
3,03215790,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-222195551.04
3,03215790,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],10264814453.98
3,03219207,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],674772.38
3,03219207,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],157879.82
3,03219207,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],197837.91
3,03219207,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],0.0
3,03219207,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03219207,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],0.0
3,03219207,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],0.0
3,03219207,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],0.0
3,03219207,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],674772.38
3,03219207,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03219207,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03219207,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03219207,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03219207,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03219207,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],320822.89
3,03219207,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-1768.24
3,03219207,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],319054.65
3,03222753,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],1124599864.96
3,03222753,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],4744945.3
3,03222753,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,03222753,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],45174546.0
3,03222753,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03222753,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],4521656.35
3,03222753,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],258113260.3
3,03222753,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],31556686.82
3,03222753,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],1124599864.96
3,03222753,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03222753,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03222753,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03222753,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03222753,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03222753,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],820116805.33
3,03222753,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-39628035.14
3,03222753,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],780488770.19
3,03269540,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],379972034.08
3,03269540,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],562801.44
3,03269540,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,03269540,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],9004884.95
3,03269540,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03269540,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],2044232.85
3,03269540,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],97105889.04
3,03269540,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],2691598.79
3,03269540,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],379972034.08
3,03269540,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03269540,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03269540,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03269540,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03269540,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03269540,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],281755533.27
3,03269540,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-13192906.26
3,03269540,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],268562627.01
3,03311443,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],91231808.39
3,03311443,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],1151403.1
3,03311443,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,03311443,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],0.0
3,03311443,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03311443,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],7575648.52
3,03311443,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],47629511.34
3,03311443,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],0.0
3,03311443,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],91231808.39
3,03311443,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03311443,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03311443,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03311443,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03311443,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03311443,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],35222929.56
3,03311443,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-347684.13
3,03311443,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],34875245.43
3,03317692,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],15605147.39
3,03317692,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],7746455.49
3,03317692,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,03317692,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],0.0
3,03317692,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03317692,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],5125970.34
3,03317692,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],403879.83
3,03317692,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],2328841.73
3,03317692,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],15605147.39
3,03317692,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03317692,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03317692,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03317692,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03317692,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03317692,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],0.0
3,03317692,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],0.0
3,03317692,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],0.0
3,03320525,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],4893596953.25
3,03320525,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],22299190.06
3,03320525,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,03320525,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],608993612.21
3,03320525,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03320525,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],53925486.16
3,03320525,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],930824246.67
3,03320525,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],58329027.35
3,03320525,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],4893596953.25
3,03320525,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03320525,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03320525,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03320525,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03320525,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03320525,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],3358791748.25
3,03320525,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-139566357.45
3,03320525,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],3219225390.8
3,03323840,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],2349024320.77
3,03323840,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],0.0
3,03323840,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],1188453172.62
3,03323840,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],0.0
3,03323840,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03323840,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],47441837.91
3,03323840,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],8128303.34
3,03323840,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],17778401.2
3,03323840,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],2349024320.77
3,03323840,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03323840,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03323840,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03323840,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03323840,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03323840,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],1118444182.06
3,03323840,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-31221576.36
3,03323840,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],1087222605.7
3,03326437,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],1407762114.69
3,03326437,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],13266949.44
3,03326437,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],839430.16
3,03326437,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],273798684.04
3,03326437,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03326437,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],28379003.51
3,03326437,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],240435110.47
3,03326437,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],35919677.11
3,03326437,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],1407762114.69
3,03326437,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03326437,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03326437,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03326437,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03326437,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03326437,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],902960568.74
3,03326437,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-87837308.78
3,03326437,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],815123259.96
3,03358914,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],2672349482.82
3,03358914,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],13146292.22
3,03358914,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],4905389.87
3,03358914,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],78821831.52
3,03358914,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,03358914,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],29268443.92
3,03358914,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],984236137.64
3,03358914,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],24424972.69
3,03358914,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],2672349482.82
3,03358914,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,03358914,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,03358914,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,03358914,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,03358914,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,03358914,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],1646809202.65
3,03358914,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-109262787.69
