data_base,AnoMes,CodInst,TipoInstituicao,NomeInstituicao,Segmento,ativo_total,NomeRelatorio,NumeroRelatorio,78191,78192,78193,78194,78195,78196,78197,78198,78202,aplicacoes_interfinanceiras,disponibilidades,outros_ativos_realizaveis,outros_creditos_liquido,permanente_ajustado,tvm_derivativos
2024-09-30,202409,01152097,3,IF 01152097,N/D,67847489558.0,Ativo,2,30251791148.0,-1739432173.0,28512358975.0,0.0,0.0,0.0,0.0,0.0,67847489558.0,6777746758.0,1100893255.0,25259173746.0,717617398.0,1234214336.0,424548509.0
2024-12-31,202412,01152097,3,IF 01152097,N/D,69536651295.0,Ativo,2,30033357963.0,-1721700486.0,28311657477.0,0.0,0.0,0.0,0.0,0.0,69536651295.0,5203746772.0,947969349.0,28022778958.0,916178417.0,1205142266.0,4929178056.0
2024-03-31,202403,01155801,3,IF 01155801,N/D,2814470172.0,Ativo,2,20884425273.0,-1506547113.0,1937787816.0,0.0,0.0,0.0,0.0,0.0,2814470172.0,0.0,91940741.0,7021999749.0,152269819.0,477854624.0,1022758627.0
2024-06-30,202406,01155801,3,IF 01155801,N/D,24173697256.0,Ativo,2,19404059248.0,-1347157638.0,1805690161.0,0.0,0.0,0.0,0.0,0.0,24173697256.0,0.0,77582263.0,4407168191.0,190707408.0,463994431.0,977343353.0
2024-09-30,202409,01155801,3,IF 01155801,N/D,29756489297.0,Ativo,2,22242064352.0,-1063295823.0,21178768529.0,0.0,0.0,0.0,0.0,0.0,29756489297.0,0.0,102663023.0,6808684833.0,170880196.0,46516450.0,1030328216.0
2024-12-31,202412,01155801,3,IF 01155801,N/D,3211145056.0,Ativo,2,25360414417.0,-1165214112.0,24195200305.0,0.0,0.0,0.0,0.0,0.0,3211145056.0,0.0,94616537.0,6170938937.0,23865480.0,445932885.0,966107096.0
2024-03-31,202403,01181521,3,Banco do Nordeste do Brasil S.A.,S2,16452951198123.0,Ativo,2,2962757665626.0,-1710867337.0,2961046798289.0,0.0,0.0,0.0,0.0,0.0,16452951198123.0,1150393580566.0,56806869795.0,7812092367442.0,1213019787029.0,18739234058.0,3240852560944.0
2024-06-30,202406,01181521,3,Banco do Nordeste do Brasil S.A.,S2,17242595518086.0,Ativo,2,3113904544721.0,-2929221482.0,3110975323239.0,0.0,0.0,0.0,0.0,0.0,17242595518086.0,1388036796756.0,52265085028.0,734997310766.0,1294444098333.0,19431627839.0,4027469479231.0
2024-09-30,202409,01181521,3,Banco do Nordeste do Brasil S.A.,S2,18419622732171.0,Ativo,2,3387274279145.0,-4372278219.0,3382902000926.0,0.0,0.0,0.0,0.0,0.0,18419622732171.0,2704842566742.0,62344949529.0,7939529849279.0,1369016496215.0,20178703162.0,2940808166318.0
2024-12-31,202412,01181521,3,Banco do Nordeste do Brasil S.A.,S2,19121558803893.0,Ativo,2,3776579557175.0,-479743926.0,3771782117915.0,0.0,0.0,0.0,0.0,0.0,19121558803893.0,195347270288.0,81514208869.0,8484238287482.0,1545731227049.0,20407413031.0,3264412846667.0
2024-03-31,202403,01187961,3,IF 01187961,N/D,4936506459.0,Ativo,2,20443847674.0,-1085743469.0,19358104205.0,0.0,0.0,0.0,0.0,0.0,4936506459.0,1611077886.0,111747861.0,2115457910.0,388430818.0,272070485.0,6469054235.0
2024-06-30,202406,01187961,3,IF 01187961,N/D,52094349387.0,Ativo,2,21290222174.0,-1161145873.0,20129076301.0,0.0,0.0,0.0,0.0,0.0,52094349387.0,1652107854.0,15718898.0,21092013291.0,483105354.0,251374893.0,8329482714.0
2024-09-30,202409,01187961,3,IF 01187961,N/D,5554409909.0,Ativo,2,22084027567.0,-1221006461.0,20863021106.0,0.0,0.0,0.0,0.0,0.0,5554409909.0,721442479.0,297855702.0,22192977561.0,517621642.0,274323548.0,10676857052.0
2024-12-31,202412,01187961,3,IF 01187961,N/D,51803534751.0,Ativo,2,23405268496.0,-1497145813.0,21908122683.0,0.0,0.0,0.0,0.0,0.0,51803534751.0,740794831.0,191838823.0,14648452882.0,432597996.0,276525072.0,13605202464.0
2024-03-31,202403,01205736,3,IF 01205736,N/D,34674389925.0,Ativo,2,15638623944.0,-121765393.0,14420970014.0,0.0,0.0,0.0,0.0,0.0,34674389925.0,0.0,405283806.0,1316258297.0,274873186.0,559032795.0,5851647154.0
2024-06-30,202406,01205736,3,IF 01205736,N/D,35794211642.0,Ativo,2,16001242497.0,-1003399974.0,14997842523.0,0.0,0.0,0.0,0.0,0.0,35794211642.0,0.0,407272473.0,13336266323.0,291603804.0,567293379.0,619393314.0
2024-09-30,202409,01205736,3,IF 01205736,N/D,3516627097.0,Ativo,2,16948217573.0,-1015983865.0,15932233708.0,0.0,0.0,0.0,0.0,0.0,3516627097.0,0.0,495947974.0,12017753569.0,310389287.0,585072583.0,5824873849.0
2024-12-31,202412,01205736,3,IF 01205736,N/D,38514409743.0,Ativo,2,17886651617.0,-826853389.0,17059798228.0,0.0,0.0,0.0,0.0,0.0,38514409743.0,0.0,656649605.0,15171519434.0,296689204.0,569185187.0,4760568085.0
2024-03-31,202403,01235921,3,IF 01235921,N/D,186357159.0,Ativo,2,1022788296.0,-36939851.0,985848445.0,0.0,0.0,0.0,0.0,0.0,186357159.0,0.0,21816232.0,3047362.0,51604507.0,263936496.0,537318548.0
2024-06-30,202406,01235921,3,IF 01235921,N/D,1789861307.0,Ativo,2,1091522013.0,-47384723.0,104413729.0,0.0,0.0,0.0,0.0,0.0,1789861307.0,0.0,1844981.0,2031577.0,5935264.0,262881723.0,403008267.0
2024-09-30,202409,01235921,3,IF 01235921,N/D,1824298515.0,Ativo,2,1134497227.0,-40560227.0,109393700.0,0.0,0.0,0.0,0.0,0.0,1824298515.0,0.0,5265853.0,1015792.0,56190863.0,262647542.0,405241465.0
2024-12-31,202412,01235921,3,IF 01235921,N/D,1861834085.0,Ativo,2,1111032534.0,-20337163.0,1090695371.0,0.0,0.0,0.0,0.0,0.0,1861834085.0,0.0,55225854.0,1512.0,2682304.0,261533741.0,451681695.0
2024-03-31,202403,01259518,3,IF 01259518,N/D,68914625518.0,Ativo,2,45807687043.0,-2876737993.0,4293094905.0,0.0,0.0,0.0,0.0,0.0,68914625518.0,0.0,16124165.0,2306484991.0,365298027.0,731919758.0,1660367123.0
2024-06-30,202406,01259518,3,IF 01259518,N/D,70567596169.0,Ativo,2,46932015116.0,-3093860563.0,43838154553.0,0.0,0.0,0.0,0.0,0.0,70567596169.0,0.0,16230895.0,23733324814.0,366608618.0,789832111.0,1677367123.0
2024-09-30,202409,01259518,3,IF 01259518,N/D,72136911457.0,Ativo,2,47809814291.0,-3304261106.0,44505553185.0,0.0,0.0,0.0,0.0,0.0,72136911457.0,0.0,177722171.0,24539426805.0,40379861.0,782043563.0,1728367123.0
2024-12-31,202412,01259518,3,IF 01259518,N/D,74312637055.0,Ativo,2,48901089865.0,-3430913914.0,45470175951.0,0.0,0.0,0.0,0.0,0.0,74312637055.0,0.0,192283364.0,25459163515.0,380258496.0,863881485.0,1946874244.0
2024-03-31,202403,01286361,3,IF 01286361,N/D,73054806489.0,Ativo,2,50403114887.0,-2252407593.0,48150707294.0,0.0,0.0,0.0,0.0,0.0,73054806489.0,0.0,283686587.0,21610693921.0,15695261.0,2308798168.0,543967909.0
2024-06-30,202406,01286361,3,IF 01286361,N/D,78387827242.0,Ativo,2,53642695113.0,-2387620643.0,5125507447.0,0.0,0.0,0.0,0.0,0.0,78387827242.0,0.0,325263787.0,2336156859.0,509858823.0,2379897355.0,556164217.0
2024-09-30,202409,01286361,3,IF 01286361,N/D,80902343078.0,Ativo,2,58702748126.0,-287664925.0,55826098876.0,0.0,0.0,0.0,0.0,0.0,80902343078.0,0.0,172099719.0,2145177240.0,564502444.0,2331256693.0,556612946.0
2024-12-31,202412,01286361,3,IF 01286361,N/D,84036799383.0,Ativo,2,60975965885.0,-3134766779.0,57841199106.0,0.0,0.0,0.0,0.0,0.0,84036799383.0,0.0,161570811.0,21912827222.0,915986036.0,2269175533.0,936040675.0
2024-03-31,202403,01288797,3,IF 01288797,N/D,1337011094.0,Ativo,2,885558347.0,-6195051.0,879363296.0,0.0,0.0,0.0,0.0,0.0,1337011094.0,0.0,1546857.0,380303.0,1285889.0,0.0,454434749.0
2024-06-30,202406,01288797,3,IF 01288797,N/D,1348686612.0,Ativo,2,914827005.0,-832736.0,906499645.0,0.0,0.0,0.0,0.0,0.0,1348686612.0,0.0,113382.0,15212.0,0.0,0.0,441921465.0
2024-09-30,202409,01288797,3,IF 01288797,N/D,1400580222.0,Ativo,2,986192843.0,-10554477.0,975638366.0,0.0,0.0,0.0,0.0,0.0,1400580222.0,0.0,50265.0,77092.0,0.0,0.0,424120671.0
2024-12-31,202412,01288797,3,IF 01288797,N/D,1456501711.0,Ativo,2,1014677282.0,-1080022.0,1003877062.0,0.0,0.0,0.0,0.0,0.0,1456501711.0,0.0,497724.0,56067.0,0.0,0.0,451566255.0
2024-03-31,202403,01301541,3,IF 01301541,N/D,97155958.0,Ativo,2,13772711.0,-2143084.0,11629627.0,0.0,0.0,0.0,0.0,0.0,97155958.0,0.0,14756416.0,49467.0,26455.0,345814.0,69902976.0
2024-06-30,202406,01301541,3,IF 01301541,N/D,148495297.0,Ativo,2,21437684.0,-2296438.0,19141246.0,0.0,0.0,0.0,0.0,0.0,148495297.0,0.0,57472389.0,0.0,0.0,327169.0,71554493.0
2024-09-30,202409,01301541,3,IF 01301541,N/D,157677318.0,Ativo,2,16239943.0,-2199445.0,14040498.0,0.0,0.0,0.0,0.0,0.0,157677318.0,0.0,69245701.0,0.0,769848.0,308524.0,73312747.0
2024-12-31,202412,01301541,3,IF 01301541,N/D,99837574.0,Ativo,2,17891233.0,-2180961.0,15710272.0,0.0,0.0,0.0,0.0,0.0,99837574.0,0.0,2077387.0,1149481.0,5466865.0,289879.0,7514369.0
2024-03-31,202403,01330295,3,IF 01330295,N/D,10967701215.0,Ativo,2,7610530176.0,-47264625.0,7137883926.0,0.0,0.0,0.0,0.0,0.0,10967701215.0,0.0,5943779.0,2961522571.0,106281734.0,405394457.0,297180737.0
2024-06-30,202406,01330295,3,IF 01330295,N/D,11340067285.0,Ativo,2,7515222499.0,-530517217.0,6984705282.0,0.0,0.0,0.0,0.0,0.0,11340067285.0,0.0,53313925.0,3409468685.0,208586093.0,394765777.0,289227523.0
2024-09-30,202409,01330295,3,IF 01330295,N/D,11440147487.0,Ativo,2,748730418.0,-628659959.0,6858644221.0,0.0,0.0,0.0,0.0,0.0,11440147487.0,0.0,33089169.0,3742780504.0,136031135.0,38220029.0,287402168.0
2024-03-31,202403,01330387,3,IF 01330387,N/D,7832885479.0,Ativo,2,1403994211.0,-107305281.0,129668893.0,0.0,0.0,0.0,0.0,0.0,7832885479.0,0.0,1026819048.0,529749972.0,104320695.0,34308208.0,73248878.0
2024-06-30,202406,01330387,3,IF 01330387,N/D,5036943137.0,Ativo,2,1836364713.0,-161899758.0,1674464955.0,0.0,0.0,0.0,0.0,0.0,5036943137.0,0.0,64064272.0,3033195115.0,143588766.0,41903455.0,79726574.0
2024-09-30,202409,01330387,3,IF 01330387,N/D,4844195924.0,Ativo,2,1929519585.0,-14496726.0,1784552325.0,0.0,0.0,0.0,0.0,0.0,4844195924.0,0.0,67167254.0,2135792092.0,72614134.0,49205987.0,81336926.0
2024-12-31,202412,01330387,3,IF 01330387,N/D,5591451847.0,Ativo,2,1715638363.0,-145161168.0,1570477195.0,0.0,0.0,0.0,0.0,0.0,5591451847.0,0.0,10200851.0,3622535537.0,112611372.0,45355808.0,138463425.0
2024-03-31,202403,01374196,3,IF 01374196,N/D,9442531518.0,Ativo,2,4441148897.0,-133861918.0,4307286979.0,0.0,0.0,0.0,0.0,0.0,9442531518.0,1085240246.0,5793847.0,2565608238.0,103613073.0,33446405.0,1289398107.0
2024-06-30,202406,01374196,3,IF 01374196,N/D,982554912.0,Ativo,2,4565952593.0,-182993907.0,4382958686.0,0.0,0.0,0.0,0.0,0.0,982554912.0,1112595327.0,31442045.0,2866580797.0,136493892.0,31962671.0,1263515702.0
2024-09-30,202409,01374196,3,IF 01374196,N/D,9372120346.0,Ativo,2,4534168921.0,-284004969.0,4250163952.0,0.0,0.0,0.0,0.0,0.0,9372120346.0,1141764986.0,39310503.0,2549458357.0,113547051.0,3397326.0,1243902237.0
2024-12-31,202412,01374196,3,IF 01374196,N/D,9450458907.0,Ativo,2,475546898.0,-250691739.0,4504777241.0,0.0,0.0,0.0,0.0,0.0,9450458907.0,1098883556.0,24262247.0,2456335347.0,134461761.0,35120368.0,1196618387.0
2024-03-31,202403,01389651,3,IF 01389651,N/D,13050608266.0,Ativo,2,82651922703.0,-236742934.0,80284493363.0,0.0,0.0,0.0,0.0,0.0,13050608266.0,12727963819.0,1158490393.0,31995216533.0,1047940928.0,1212591834.0,207938579.0
2024-06-30,202406,01389651,3,IF 01389651,N/D,134597572643.0,Ativo,2,85327617506.0,-2267297447.0,83060320059.0,0.0,0.0,0.0,0.0,0.0,134597572643.0,7810815563.0,1182195985.0,37290983213.0,1432528363.0,1230403934.0,2590325526.0
2024-09-30,202409,01389651,3,IF 01389651,N/D,136648001918.0,Ativo,2,92638932702.0,-2480533484.0,90158399218.0,0.0,0.0,0.0,0.0,0.0,136648001918.0,11130582357.0,1075559623.0,27107699968.0,1174600016.0,1288513956.0,471264678.0
2024-12-31,202412,01389651,3,IF 01389651,N/D,13941239635.0,Ativo,2,100077850302.0,-2352984024.0,97724866278.0,0.0,0.0,0.0,0.0,0.0,13941239635.0,1138751955.0,1150283233.0,21000385764.0,1185701974.0,1293964029.0,5669675522.0
2024-03-31,202403,01401771,3,IF 01401771,N/D,1150678691093.0,Ativo,2,3167413588.0,-1591421.0,3151499378.0,0.0,0.0,0.0,0.0,0.0,1150678691093.0,4237336992.0,909561.0,888577123182.0,425145251.0,9471776095.0,244814900634.0
2024-06-30,202406,01401771,3,IF 01401771,N/D,1185507584917.0,Ativo,2,5520842247.0,-27604187.0,549323806.0,0.0,0.0,0.0,0.0,0.0,1185507584917.0,4346175708.0,50000207308.0,786840726187.0,639661202.0,9872885292.0,32831469116.0
2024-09-30,202409,01401771,3,IF 01401771,N/D,1275374010522.0,Ativo,2,7273274457.0,-36366396.0,7236908061.0,0.0,0.0,0.0,0.0,0.0,1275374010522.0,0.0,325856627.0,928905024335.0,623009157.0,11862234368.0,326420977974.0
2024-12-31,202412,01401771,3,IF 01401771,N/D,1423802933045.0,Ativo,2,556113324.0,-27805674.0,5533327566.0,0.0,0.0,0.0,0.0,0.0,1423802933045.0,1607675.0,181503.0,1070749689819.0,906760497.0,12166680738.0,334444685247.0
2024-03-31,202403,01425787,3,Banco ABC Brasil S.A.,S2,13518784430723.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13518784430723.0,40884641834.0,30234303301.0,10967002684817.0,88942289584.0,182175349678.0,1841583385003.0
2024-06-30,202406,01425787,3,Banco ABC Brasil S.A.,S2,13509929114117.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13509929114117.0,23333514110.0,34073832141.0,11083073534667.0,89989915402.0,17883996813.0,1890616722677.0
2024-09-30,202409,01425787,3,Banco ABC Brasil S.A.,S2,12474031593088.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12474031593088.0,557056031472.0,51708344873.0,10525708148378.0,10297725522.0,178089301472.0,1058492511673.0
2024-12-31,202412,01425787,3,Banco ABC Brasil S.A.,S2,12899909276967.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12899909276967.0,153326802605.0,32926530125.0,11374019375662.0,82087677467.0,173291554138.0,108425733697.0
2024-03-31,202403,01439107,3,IF 01439107,N/D,25309441814.0,Ativo,2,1826581235.0,-261880031.0,18003932319.0,0.0,0.0,0.0,0.0,0.0,25309441814.0,0.0,7373734.0,6235787.0,2277202187.0,335441137.0,467925665.0
2024-06-30,202406,01439107,3,IF 01439107,N/D,26368042622.0,Ativo,2,18426376085.0,-279844241.0,18146531844.0,0.0,0.0,0.0,0.0,0.0,26368042622.0,0.0,114350.0,3619056.0,2969972952.0,322143054.0,4924632216.0
2024-09-30,202409,01439107,3,IF 01439107,N/D,27997511757.0,Ativo,2,19437994857.0,-315312319.0,19122682538.0,0.0,0.0,0.0,0.0,0.0,27997511757.0,0.0,453007.0,13225782.0,3196393741.0,314799575.0,5345880051.0
2024-12-31,202412,01439107,3,IF 01439107,N/D,29048944313.0,Ativo,2,19844051843.0,-353782506.0,19490269337.0,0.0,0.0,0.0,0.0,0.0,29048944313.0,0.0,11872817.0,10097706.0,346249241.0,30894535.0,5765266693.0
2024-03-31,202403,01504952,3,IF 01504952,N/D,584047252.0,Ativo,2,294126333.0,-8606183.0,28552015.0,0.0,0.0,0.0,0.0,0.0,584047252.0,0.0,66522.0,368325.0,24511252.0,75656.0,273505347.0
2024-06-30,202406,01504952,3,IF 01504952,N/D,570341198.0,Ativo,2,296989289.0,-9917348.0,287071941.0,0.0,0.0,0.0,0.0,0.0,570341198.0,0.0,7792637.0,24555.0,24564671.0,69706.0,250596693.0
2024-09-30,202409,01504952,3,IF 01504952,N/D,582903474.0,Ativo,2,298843023.0,-11012559.0,287830464.0,0.0,0.0,0.0,0.0,0.0,582903474.0,0.0,641661.0,122775.0,755494.0,67024.0,293486056.0
2024-12-31,202412,01504952,3,IF 01504952,N/D,581631552.0,Ativo,2,285918637.0,-922465.0,276693987.0,0.0,0.0,0.0,0.0,0.0,581631552.0,0.0,42794.0,0.0,311482.0,791402.0,303791887.0
2024-03-31,202403,01522368,3,Banco C6 S.A.,S3,9242872434485.0,Ativo,2,551914708452.0,-35309383087.0,516605325365.0,0.0,0.0,0.0,0.0,0.0,9242872434485.0,828515142495.0,24841526226.0,6771877657.0,566839712173.0,22661888483.0,2175079552529.0
2024-06-30,202406,01522368,3,Banco C6 S.A.,S3,9777351674634.0,Ativo,2,464580589158.0,-26746592879.0,437833996279.0,0.0,0.0,0.0,0.0,0.0,9777351674634.0,550328465215.0,47074667449.0,567414303.0,6096327854238.0,22346880809.0,2617765667614.0
2024-09-30,202409,01522368,3,Banco C6 S.A.,S3,1018693549113.0,Ativo,2,398904598038.0,-21769724284.0,377134873754.0,0.0,0.0,0.0,0.0,0.0,1018693549113.0,949539063598.0,19730894289.0,7828164283.0,6627977872858.0,8429275723.0,2196295346625.0
2024-12-31,202412,01522368,3,Banco C6 S.A.,S3,9339190001176.0,Ativo,2,254526365135.0,-6599436165.0,24792692897.0,0.0,0.0,0.0,0.0,0.0,9339190001176.0,487184630892.0,33552637573.0,1632341989.0,5858574791598.0,7470840952.0,2688156751301.0
2024-03-31,202403,01526924,3,IF 01526924,N/D,27028329126.0,Ativo,2,16318717816.0,-416358488.0,15902359328.0,0.0,0.0,0.0,0.0,0.0,27028329126.0,0.0,42960107.0,9056589705.0,926552115.0,144641807.0,955226064.0
2024-06-30,202406,01526924,3,IF 01526924,N/D,2917150206.0,Ativo,2,16762380274.0,-497015195.0,16265365079.0,0.0,0.0,0.0,0.0,0.0,2917150206.0,0.0,38773378.0,10795446451.0,970486467.0,146204621.0,955226064.0
2024-09-30,202409,01526924,3,IF 01526924,N/D,30922784248.0,Ativo,2,17342987812.0,-562038714.0,16780949098.0,0.0,0.0,0.0,0.0,0.0,30922784248.0,0.0,43690459.0,11835578015.0,1124282335.0,142922477.0,995361864.0
2024-12-31,202412,01526924,3,IF 01526924,N/D,3157204391.0,Ativo,2,17636485226.0,-51741423.0,17119070996.0,0.0,0.0,0.0,0.0,0.0,3157204391.0,0.0,32701505.0,1203214757.0,1251810387.0,140951588.0,995361864.0
2024-03-31,202403,01551820,3,IF 01551820,N/D,361129701.0,Ativo,2,322882835.0,-413032.0,318752515.0,0.0,0.0,0.0,0.0,0.0,361129701.0,0.0,13109303.0,0.0,26185112.0,3082771.0,0.0
2024-06-30,202406,01551820,3,IF 01551820,N/D,362351929.0,Ativo,2,314393615.0,-4064484.0,310329131.0,0.0,0.0,0.0,0.0,0.0,362351929.0,0.0,22564981.0,0.0,26504052.0,2953765.0,0.0
2024-09-30,202409,01551820,3,IF 01551820,N/D,361690479.0,Ativo,2,340585142.0,-8515613.0,332069529.0,0.0,0.0,0.0,0.0,0.0,361690479.0,0.0,752326.0,0.0,26043865.0,2824759.0,0.0
2024-12-31,202412,01551820,3,IF 01551820,N/D,370729436.0,Ativo,2,315055674.0,-7304183.0,307751491.0,0.0,0.0,0.0,0.0,0.0,370729436.0,0.0,3225935.0,0.0,2759982.0,3118775.0,0.0
2024-03-31,202403,01559914,3,IF 01559914,N/D,49495882241.0,Ativo,2,26721136562.0,-1879404272.0,2484173229.0,0.0,0.0,0.0,0.0,0.0,49495882241.0,0.0,73087802.0,1971512521.0,844488856.0,1786130574.0,1577527291.0
2024-06-30,202406,01559914,3,IF 01559914,N/D,53742359883.0,Ativo,2,26918802796.0,-1910485583.0,25008317213.0,0.0,0.0,0.0,0.0,0.0,53742359883.0,0.0,650206333.0,22998893764.0,862086675.0,1842843165.0,2380012733.0
2024-09-30,202409,01559914,3,IF 01559914,N/D,56953368007.0,Ativo,2,28214045984.0,-1843156638.0,26370889346.0,0.0,0.0,0.0,0.0,0.0,56953368007.0,0.0,652313602.0,23816725535.0,905550477.0,1878070698.0,3329818349.0
2024-12-31,202412,01559914,3,IF 01559914,N/D,57792547587.0,Ativo,2,27684394248.0,-1663223898.0,2602117035.0,0.0,0.0,0.0,0.0,0.0,57792547587.0,0.0,764389774.0,24504217649.0,83832622.0,1927930796.0,3736512798.0
2024-03-31,202403,01572667,3,IF 01572667,N/D,39534523697.0,Ativo,2,23946006419.0,-35264649.0,23593359929.0,0.0,0.0,0.0,0.0,0.0,39534523697.0,0.0,121345376.0,1453252950.0,648341188.0,366216833.0,272730871.0
2024-06-30,202406,01572667,3,IF 01572667,N/D,41870034953.0,Ativo,2,24890561017.0,-295160092.0,24595400925.0,0.0,0.0,0.0,0.0,0.0,41870034953.0,0.0,91012411.0,15903121276.0,592436402.0,415333068.0,272730871.0
2024-09-30,202409,01572667,3,IF 01572667,N/D,43066065102.0,Ativo,2,26537137274.0,-327174883.0,26209962391.0,0.0,0.0,0.0,0.0,0.0,43066065102.0,0.0,76538867.0,15476773563.0,627103574.0,402955836.0,272730871.0
2024-12-31,202412,01572667,3,IF 01572667,N/D,43943391656.0,Ativo,2,30302015432.0,-41116001.0,29890855422.0,0.0,0.0,0.0,0.0,0.0,43943391656.0,0.0,143330876.0,12597377011.0,454093408.0,390118397.0,467616542.0
2024-03-31,202403,01582158,3,IF 01582158,N/D,1784368903.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784368903.0,0.0,247972.0,0.0,422551601.0,222918385.0,1138650945.0
2024-06-30,202406,01582158,3,IF 01582158,N/D,1950108233.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950108233.0,0.0,255287.0,0.0,48088870.0,215117659.0,1253846587.0
2024-09-30,202409,01582158,3,IF 01582158,N/D,1941922482.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941922482.0,0.0,400006.0,0.0,512987649.0,210972413.0,1217562414.0
2024-12-31,202412,01582158,3,IF 01582158,N/D,1972571659.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972571659.0,0.0,363008.0,0.0,41118555.0,206868565.0,1354154536.0
2024-03-31,202403,01604998,3,IF 01604998,N/D,18053546185.0,Ativo,2,86306944259.0,-3750738566.0,82556205693.0,0.0,0.0,0.0,0.0,0.0,18053546185.0,18748006256.0,1392633601.0,65922091767.0,1052732326.0,282583820.0,8037954007.0
2024-06-30,202406,01604998,3,IF 01604998,N/D,197681069793.0,Ativo,2,87459896567.0,-4295697753.0,83164198814.0,0.0,0.0,0.0,0.0,0.0,197681069793.0,21097647488.0,1183838928.0,77960990392.0,191772481.0,2956506761.0,940016260.0
2024-09-30,202409,01604998,3,IF 01604998,N/D,211407471537.0,Ativo,2,86596752961.0,-4528715487.0,82068037474.0,0.0,0.0,0.0,0.0,0.0,211407471537.0,21101505949.0,1329255275.0,91391452977.0,1505309393.0,293541962.0,11076490849.0
2024-12-31,202412,01604998,3,IF 01604998,N/D,226962998678.0,Ativo,2,9382313755.0,-4515267144.0,89307870406.0,0.0,0.0,0.0,0.0,0.0,226962998678.0,18128701345.0,1472869439.0,100659659188.0,2351785628.0,2888865459.0,12153247213.0
2024-03-31,202403,01608685,3,IF 01608685,N/D,36544355077.0,Ativo,2,25530009723.0,-240556602.0,23124443703.0,0.0,0.0,0.0,0.0,0.0,36544355077.0,4912774456.0,177154683.0,5581488237.0,184138197.0,499659959.0,2064695842.0
2024-06-30,202406,01608685,3,IF 01608685,N/D,38801433569.0,Ativo,2,25880316296.0,-2411572545.0,23468743751.0,0.0,0.0,0.0,0.0,0.0,38801433569.0,4521709895.0,112684524.0,7609455822.0,237038716.0,492623036.0,2359177825.0
2024-09-30,202409,01608685,3,IF 01608685,N/D,40161325716.0,Ativo,2,26285529291.0,-2660701223.0,23624828068.0,0.0,0.0,0.0,0.0,0.0,40161325716.0,4233854758.0,241979659.0,8141088042.0,454990834.0,589327852.0,2875256503.0
2024-12-31,202412,01608685,3,IF 01608685,N/D,40923996462.0,Ativo,2,26717745832.0,-2599063464.0,24118682368.0,0.0,0.0,0.0,0.0,0.0,40923996462.0,4861655789.0,217352324.0,7680170622.0,315670538.0,592606319.0,3137858502.0
2024-03-31,202403,01609345,3,IF 01609345,N/D,22789931121.0,Ativo,2,14185776386.0,-606947054.0,13578829332.0,0.0,0.0,0.0,0.0,0.0,22789931121.0,2572595088.0,82785078.0,5354690596.0,155896755.0,258865496.0,786268776.0
2024-06-30,202406,01609345,3,IF 01609345,N/D,23678763762.0,Ativo,2,14536315791.0,-591763009.0,13944552782.0,0.0,0.0,0.0,0.0,0.0,23678763762.0,2388386961.0,72418479.0,5916575341.0,221617591.0,253016868.0,88219574.0
2024-09-30,202409,01609345,3,IF 01609345,N/D,23371965139.0,Ativo,2,15098329792.0,-631142113.0,14467187679.0,0.0,0.0,0.0,0.0,0.0,23371965139.0,180876951.0,7757503.0,5620221778.0,173929518.0,245264498.0,979017126.0
2024-12-31,202412,01609345,3,IF 01609345,N/D,23325285714.0,Ativo,2,15577986461.0,-719700746.0,14858285715.0,0.0,0.0,0.0,0.0,0.0,23325285714.0,1135594983.0,77079542.0,5712132442.0,22038665.0,252093838.0,1069712544.0
2024-03-31,202403,01634601,3,IF 01634601,N/D,336888902133.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336888902133.0,64999488407.0,455788.0,29182018824.0,182554002.0,69698938.0,241827395732.0
2024-06-30,202406,01634601,3,IF 01634601,N/D,376086212172.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376086212172.0,99999735281.0,2519385.0,17732574089.0,148190905.0,681610375.0,257521582137.0
2024-09-30,202409,01634601,3,IF 01634601,N/D,388003918606.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388003918606.0,112999682431.0,354911.0,17486231337.0,180895067.0,668854026.0,256667900834.0
2024-03-31,202403,01635462,3,IF 01635462,N/D,9357353449.0,Ativo,2,51056702519.0,-1898667416.0,49158035103.0,0.0,0.0,0.0,0.0,0.0,9357353449.0,0.0,149830306.0,3776193598.0,4012664371.0,717854654.0,1773214076.0
2024-06-30,202406,01635462,3,IF 01635462,N/D,98066245713.0,Ativo,2,50075815207.0,-1781384051.0,48294431156.0,0.0,0.0,0.0,0.0,0.0,98066245713.0,0.0,155633136.0,43068658185.0,4084052367.0,690256793.0,1773214076.0
